alert_id,alert_type,is_sar,tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp 
988,cycle,True,572833,93629,76796,TRANSFER,816.08,2017-06-26T00:00:00Z
397,fan_out,True,573041,930,61779,TRANSFER,381.65,2017-06-26T00:00:00Z
572,fan_out,True,573153,2639,88276,TRANSFER,782.73,2017-06-26T00:00:00Z
314,fan_out,True,573961,53458,19780,TRANSFER,995.46,2017-06-26T00:00:00Z
580,fan_out,True,574577,54290,88058,TRANSFER,469.06,2017-06-26T00:00:00Z
68,fan_in,True,574799,81765,1163,TRANSFER,982.04,2017-06-26T00:00:00Z
927,cycle,True,575333,80040,26494,TRANSFER,809.1,2017-06-26T00:00:00Z
927,cycle,True,575334,26494,80688,TRANSFER,156.55,2017-06-26T00:00:00Z
285,fan_in,True,575865,32768,3182,TRANSFER,303.8,2017-06-27T00:00:00Z
401,fan_out,True,576168,50869,37012,TRANSFER,555.56,2017-06-27T00:00:00Z
927,cycle,True,576556,22012,52863,TRANSFER,212.06,2017-06-27T00:00:00Z
779,cycle,True,577077,80727,11600,TRANSFER,579.52,2017-06-27T00:00:00Z
358,fan_out,True,577089,53038,71024,TRANSFER,408.73,2017-06-27T00:00:00Z
447,fan_out,True,577166,729,95277,TRANSFER,512.88,2017-06-27T00:00:00Z
323,fan_out,True,577376,606,50219,TRANSFER,688.85,2017-06-27T00:00:00Z
645,cycle,True,577470,52488,16689,TRANSFER,621.64,2017-06-27T00:00:00Z
645,cycle,True,577471,59892,61957,TRANSFER,371.28,2017-06-27T00:00:00Z
561,fan_out,True,577698,50013,47083,TRANSFER,732.22,2017-06-27T00:00:00Z
378,fan_out,True,578109,52747,52902,TRANSFER,503.45,2017-06-27T00:00:00Z
418,fan_out,True,578594,4335,4274,TRANSFER,215.03,2017-06-27T00:00:00Z
253,fan_in,True,579440,17346,4306,TRANSFER,754.74,2017-06-28T00:00:00Z
454,fan_out,True,579930,52432,34737,TRANSFER,571.12,2017-06-28T00:00:00Z
571,fan_out,True,580691,2313,99099,TRANSFER,388.44,2017-06-28T00:00:00Z
393,fan_out,True,581466,51840,95660,TRANSFER,783.66,2017-06-28T00:00:00Z
511,fan_out,True,584075,50231,81802,TRANSFER,694.26,2017-06-29T00:00:00Z
395,fan_out,True,584568,3833,60550,TRANSFER,309.71,2017-06-29T00:00:00Z
988,cycle,True,584571,76796,51155,TRANSFER,909.97,2017-06-29T00:00:00Z
833,cycle,True,584637,54336,5449,TRANSFER,904.44,2017-06-29T00:00:00Z
833,cycle,True,584638,14588,69358,TRANSFER,764.99,2017-06-29T00:00:00Z
645,cycle,True,585562,61957,87801,TRANSFER,998.28,2017-06-29T00:00:00Z
645,cycle,True,585563,87801,52488,TRANSFER,380.91,2017-06-29T00:00:00Z
927,cycle,True,585623,52863,89115,TRANSFER,206.8,2017-06-29T00:00:00Z
779,cycle,True,585688,84080,55192,TRANSFER,832.82,2017-06-29T00:00:00Z
779,cycle,True,585689,11600,8,TRANSFER,630.03,2017-06-29T00:00:00Z
43,fan_in,True,585791,9067,3242,TRANSFER,831.41,2017-06-30T00:00:00Z
538,fan_out,True,586009,789,42637,TRANSFER,354.9,2017-06-30T00:00:00Z
927,cycle,True,586210,89115,91289,TRANSFER,817.74,2017-06-30T00:00:00Z
31,fan_in,True,586583,77466,53766,TRANSFER,761.48,2017-06-30T00:00:00Z
627,cycle,True,586704,19487,36455,TRANSFER,897.96,2017-06-30T00:00:00Z
104,fan_in,True,587030,33231,1198,TRANSFER,814.34,2017-06-30T00:00:00Z
292,fan_in,True,587047,16397,1137,TRANSFER,978.06,2017-06-30T00:00:00Z
156,fan_in,True,587081,51875,52550,TRANSFER,800.29,2017-06-30T00:00:00Z
243,fan_in,True,588255,50103,4284,TRANSFER,583.86,2017-06-30T00:00:00Z
60,fan_in,True,588264,83806,51092,TRANSFER,741.72,2017-06-30T00:00:00Z
238,fan_in,True,588455,15112,3906,TRANSFER,313.09,2017-06-30T00:00:00Z
228,fan_in,True,588576,14932,52624,TRANSFER,574.0,2017-06-30T00:00:00Z
1,fan_in,True,588795,74143,52283,TRANSFER,801.18,2017-06-30T00:00:00Z
350,fan_out,True,588829,767,53496,TRANSFER,557.39,2017-06-30T00:00:00Z
525,fan_out,True,588839,3210,95348,TRANSFER,237.73,2017-06-30T00:00:00Z
169,fan_in,True,589314,25408,3214,TRANSFER,139.58,2017-07-01T00:00:00Z
151,fan_in,True,589409,76119,1071,TRANSFER,742.59,2017-07-01T00:00:00Z
645,cycle,True,589498,16689,54678,TRANSFER,638.93,2017-07-01T00:00:00Z
645,cycle,True,589499,54678,59892,TRANSFER,741.69,2017-07-01T00:00:00Z
988,cycle,True,589614,84449,66066,TRANSFER,924.93,2017-07-01T00:00:00Z
216,fan_in,True,590464,52199,1353,TRANSFER,519.82,2017-07-01T00:00:00Z
301,fan_out,True,590704,2548,89811,TRANSFER,776.19,2017-07-01T00:00:00Z
26,fan_in,True,591516,91040,2670,TRANSFER,514.15,2017-07-01T00:00:00Z
732,cycle,True,591720,53329,78968,TRANSFER,297.81,2017-07-01T00:00:00Z
732,cycle,True,591721,13851,48233,TRANSFER,772.09,2017-07-01T00:00:00Z
290,fan_in,True,592058,78955,2569,TRANSFER,607.14,2017-07-01T00:00:00Z
732,cycle,True,592328,48233,53329,TRANSFER,189.46,2017-07-02T00:00:00Z
22,fan_in,True,592455,1881,3189,TRANSFER,750.56,2017-07-02T00:00:00Z
260,fan_in,True,592904,75161,53064,TRANSFER,921.22,2017-07-02T00:00:00Z
544,fan_out,True,593075,3348,8825,TRANSFER,850.31,2017-07-02T00:00:00Z
544,fan_out,True,593076,3348,98140,TRANSFER,850.31,2017-07-02T00:00:00Z
833,cycle,True,593383,44153,951,TRANSFER,430.64,2017-07-02T00:00:00Z
77,fan_in,True,594165,22546,53997,TRANSFER,887.67,2017-07-02T00:00:00Z
314,fan_out,True,594370,53458,86809,TRANSFER,351.22,2017-07-02T00:00:00Z
269,fan_in,True,594986,75033,607,TRANSFER,605.02,2017-07-02T00:00:00Z
410,fan_out,True,595016,52280,36585,TRANSFER,811.5,2017-07-02T00:00:00Z
995,cycle,True,595600,50163,23761,TRANSFER,967.28,2017-07-03T00:00:00Z
435,fan_out,True,595787,3103,67831,TRANSFER,329.32,2017-07-03T00:00:00Z
322,fan_out,True,596263,53313,98945,TRANSFER,301.65,2017-07-03T00:00:00Z
139,fan_in,True,596266,71268,3750,TRANSFER,808.52,2017-07-03T00:00:00Z
833,cycle,True,596625,96400,60803,TRANSFER,225.12,2017-07-03T00:00:00Z
833,cycle,True,596626,85574,14588,TRANSFER,547.41,2017-07-03T00:00:00Z
436,fan_out,True,596944,3605,65687,TRANSFER,224.9,2017-07-03T00:00:00Z
106,fan_in,True,597079,9261,3485,TRANSFER,479.85,2017-07-03T00:00:00Z
404,fan_out,True,597433,2117,21056,TRANSFER,245.65,2017-07-03T00:00:00Z
822,cycle,True,597444,3365,45933,TRANSFER,632.95,2017-07-03T00:00:00Z
822,cycle,True,597445,20587,85230,TRANSFER,401.0,2017-07-03T00:00:00Z
732,cycle,True,597631,2886,18376,TRANSFER,589.93,2017-07-03T00:00:00Z
377,fan_out,True,597707,50695,19032,TRANSFER,436.43,2017-07-03T00:00:00Z
273,fan_in,True,597995,23426,1268,TRANSFER,744.67,2017-07-03T00:00:00Z
301,fan_out,True,598128,2548,28299,TRANSFER,978.85,2017-07-03T00:00:00Z
289,fan_in,True,598383,41181,5175,TRANSFER,451.2,2017-07-03T00:00:00Z
526,fan_out,True,598537,1481,7301,TRANSFER,631.45,2017-07-03T00:00:00Z
247,fan_in,True,598771,16466,51921,TRANSFER,972.27,2017-07-04T00:00:00Z
927,cycle,True,598865,80688,12061,TRANSFER,923.74,2017-07-04T00:00:00Z
49,fan_in,True,598879,15881,52609,TRANSFER,215.7,2017-07-04T00:00:00Z
19,fan_in,True,599009,93410,2645,TRANSFER,613.57,2017-07-04T00:00:00Z
833,cycle,True,599210,60803,29415,TRANSFER,222.23,2017-07-04T00:00:00Z
507,fan_out,True,599601,51348,8959,TRANSFER,109.04,2017-07-04T00:00:00Z
453,fan_out,True,599970,51077,13268,TRANSFER,830.23,2017-07-04T00:00:00Z
464,fan_out,True,599995,55191,44633,TRANSFER,154.01,2017-07-04T00:00:00Z
858,cycle,True,600343,50421,80225,TRANSFER,403.62,2017-07-04T00:00:00Z
468,fan_out,True,600477,3885,18325,TRANSFER,828.29,2017-07-04T00:00:00Z
168,fan_in,True,600854,4481,260,TRANSFER,968.16,2017-07-04T00:00:00Z
32,fan_in,True,601040,23889,53983,TRANSFER,149.85,2017-07-04T00:00:00Z
995,cycle,True,601188,59990,23079,TRANSFER,518.07,2017-07-04T00:00:00Z
995,cycle,True,601189,27065,72392,TRANSFER,240.74,2017-07-04T00:00:00Z
627,cycle,True,601327,36485,19487,TRANSFER,265.23,2017-07-04T00:00:00Z
378,fan_out,True,601540,52747,84019,TRANSFER,482.63,2017-07-04T00:00:00Z
732,cycle,True,601574,18376,50283,TRANSFER,830.64,2017-07-04T00:00:00Z
506,fan_out,True,601708,1395,89899,TRANSFER,699.57,2017-07-04T00:00:00Z
536,fan_out,True,602035,50305,87440,TRANSFER,610.5,2017-07-05T00:00:00Z
173,fan_in,True,602600,29165,2558,TRANSFER,523.51,2017-07-05T00:00:00Z
627,cycle,True,602856,10297,372,TRANSFER,866.66,2017-07-05T00:00:00Z
822,cycle,True,603157,85230,55513,TRANSFER,243.13,2017-07-05T00:00:00Z
256,fan_in,True,603699,24751,3475,TRANSFER,824.26,2017-07-05T00:00:00Z
500,fan_out,True,603766,3147,21906,TRANSFER,256.1,2017-07-05T00:00:00Z
833,cycle,True,604119,29415,85574,TRANSFER,998.23,2017-07-05T00:00:00Z
927,cycle,True,604269,93641,22012,TRANSFER,893.76,2017-07-05T00:00:00Z
355,fan_out,True,604287,51625,7867,TRANSFER,485.72,2017-07-05T00:00:00Z
566,fan_out,True,604497,2825,88651,TRANSFER,776.57,2017-07-05T00:00:00Z
779,cycle,True,604587,44232,84080,TRANSFER,271.27,2017-07-05T00:00:00Z
625,cycle,True,604822,52968,34493,TRANSFER,547.25,2017-07-05T00:00:00Z
259,fan_in,True,605118,44909,52161,TRANSFER,989.99,2017-07-05T00:00:00Z
14,fan_in,True,605303,56153,54337,TRANSFER,375.37,2017-07-06T00:00:00Z
314,fan_out,True,605350,53458,82944,TRANSFER,276.67,2017-07-06T00:00:00Z
23,fan_in,True,605756,18699,51337,TRANSFER,165.41,2017-07-06T00:00:00Z
471,fan_out,True,605972,831,9355,TRANSFER,784.35,2017-07-06T00:00:00Z
732,cycle,True,605973,50283,13851,TRANSFER,998.39,2017-07-06T00:00:00Z
153,fan_in,True,606220,63824,52638,TRANSFER,707.63,2017-07-06T00:00:00Z
223,fan_in,True,606588,22469,1944,TRANSFER,563.82,2017-07-06T00:00:00Z
48,fan_in,True,606662,13646,3069,TRANSFER,537.36,2017-07-06T00:00:00Z
138,fan_in,True,606692,17851,51476,TRANSFER,556.33,2017-07-06T00:00:00Z
280,fan_in,True,606812,297,51443,TRANSFER,284.98,2017-07-06T00:00:00Z
270,fan_in,True,607105,57291,51186,TRANSFER,467.8,2017-07-06T00:00:00Z
99,fan_in,True,607456,15949,53145,TRANSFER,884.73,2017-07-06T00:00:00Z
145,fan_in,True,607464,25571,2096,TRANSFER,806.53,2017-07-06T00:00:00Z
24,fan_in,True,607629,35560,1024,TRANSFER,499.03,2017-07-06T00:00:00Z
3,fan_in,True,607846,3513,2904,TRANSFER,874.15,2017-07-06T00:00:00Z
858,cycle,True,608757,89988,20705,TRANSFER,443.21,2017-07-07T00:00:00Z
865,cycle,True,608937,1462,4299,TRANSFER,398.68,2017-07-07T00:00:00Z
865,cycle,True,608938,94982,18331,TRANSFER,730.77,2017-07-07T00:00:00Z
268,fan_in,True,609107,60507,2653,TRANSFER,896.41,2017-07-07T00:00:00Z
264,fan_in,True,610292,92475,2927,TRANSFER,939.94,2017-07-07T00:00:00Z
588,fan_out,True,611514,707,82486,TRANSFER,934.98,2017-07-07T00:00:00Z
71,fan_in,True,611634,36110,3395,TRANSFER,582.07,2017-07-07T00:00:00Z
503,fan_out,True,611983,50565,71370,TRANSFER,869.84,2017-07-08T00:00:00Z
915,cycle,True,612093,53437,4064,TRANSFER,267.88,2017-07-08T00:00:00Z
479,fan_out,True,613318,51138,23683,TRANSFER,520.25,2017-07-08T00:00:00Z
85,fan_in,True,613624,4029,2887,TRANSFER,743.04,2017-07-08T00:00:00Z
592,fan_out,True,614416,50130,68119,TRANSFER,742.38,2017-07-08T00:00:00Z
498,fan_out,True,615862,53126,82391,TRANSFER,522.73,2017-07-09T00:00:00Z
271,fan_in,True,616031,65221,3946,TRANSFER,618.14,2017-07-09T00:00:00Z
732,cycle,True,616043,78968,2886,TRANSFER,917.58,2017-07-09T00:00:00Z
231,fan_in,True,616184,53742,50722,TRANSFER,517.0,2017-07-09T00:00:00Z
39,fan_in,True,616419,36219,628,TRANSFER,206.84,2017-07-09T00:00:00Z
241,fan_in,True,616649,13329,53828,TRANSFER,312.49,2017-07-09T00:00:00Z
915,cycle,True,616712,68772,53437,TRANSFER,501.93,2017-07-09T00:00:00Z
432,fan_out,True,617089,53721,44213,TRANSFER,338.09,2017-07-09T00:00:00Z
660,cycle,True,617237,53781,64267,TRANSFER,991.38,2017-07-09T00:00:00Z
833,cycle,True,617246,69358,54336,TRANSFER,933.5,2017-07-09T00:00:00Z
588,fan_out,True,617250,707,62022,TRANSFER,488.32,2017-07-09T00:00:00Z
822,cycle,True,617672,91373,20587,TRANSFER,838.0,2017-07-09T00:00:00Z
154,fan_in,True,617678,49558,3437,TRANSFER,383.13,2017-07-09T00:00:00Z
669,cycle,True,617787,52938,26492,TRANSFER,631.87,2017-07-09T00:00:00Z
669,cycle,True,617788,4434,17417,TRANSFER,179.81,2017-07-09T00:00:00Z
146,fan_in,True,618139,34217,193,TRANSFER,340.89,2017-07-09T00:00:00Z
185,fan_in,True,618278,49161,64,TRANSFER,306.32,2017-07-10T00:00:00Z
915,cycle,True,618281,99109,68772,TRANSFER,983.47,2017-07-10T00:00:00Z
525,fan_out,True,618598,3210,76702,TRANSFER,864.13,2017-07-10T00:00:00Z
177,fan_in,True,619007,21194,50643,TRANSFER,572.62,2017-07-10T00:00:00Z
833,cycle,True,619677,5449,44153,TRANSFER,534.53,2017-07-10T00:00:00Z
833,cycle,True,619678,951,96400,TRANSFER,323.99,2017-07-10T00:00:00Z
572,fan_out,True,619769,2639,99113,TRANSFER,339.9,2017-07-10T00:00:00Z
669,cycle,True,619975,14750,4434,TRANSFER,798.65,2017-07-10T00:00:00Z
182,fan_in,True,620009,40903,52990,TRANSFER,808.52,2017-07-10T00:00:00Z
458,fan_out,True,620569,2087,72493,TRANSFER,149.79,2017-07-10T00:00:00Z
330,fan_out,True,620683,1212,34878,TRANSFER,669.89,2017-07-10T00:00:00Z
627,cycle,True,620719,27415,36485,TRANSFER,186.9,2017-07-10T00:00:00Z
627,cycle,True,620720,36455,10297,TRANSFER,981.05,2017-07-10T00:00:00Z
389,fan_out,True,620751,50444,64208,TRANSFER,350.45,2017-07-10T00:00:00Z
224,fan_in,True,620774,99323,2399,TRANSFER,546.28,2017-07-10T00:00:00Z
865,cycle,True,621607,18331,81846,TRANSFER,214.62,2017-07-11T00:00:00Z
865,cycle,True,621608,81846,1462,TRANSFER,417.84,2017-07-11T00:00:00Z
284,fan_in,True,621800,91856,1041,TRANSFER,417.29,2017-07-11T00:00:00Z
536,fan_out,True,622423,50305,32447,TRANSFER,326.94,2017-07-11T00:00:00Z
863,cycle,True,622577,334,27594,TRANSFER,426.88,2017-07-11T00:00:00Z
581,fan_out,True,623042,1346,97067,TRANSFER,767.0,2017-07-11T00:00:00Z
822,cycle,True,623055,55513,11740,TRANSFER,160.31,2017-07-11T00:00:00Z
822,cycle,True,623056,11740,3365,TRANSFER,201.54,2017-07-11T00:00:00Z
413,fan_out,True,623354,15,34192,TRANSFER,190.48,2017-07-11T00:00:00Z
660,cycle,True,623361,8045,43190,TRANSFER,797.71,2017-07-11T00:00:00Z
858,cycle,True,623421,31063,22816,TRANSFER,783.93,2017-07-11T00:00:00Z
766,cycle,True,623551,1085,93997,TRANSFER,739.76,2017-07-11T00:00:00Z
858,cycle,True,624590,59037,50421,TRANSFER,657.52,2017-07-12T00:00:00Z
465,fan_out,True,624601,55165,49170,TRANSFER,980.43,2017-07-12T00:00:00Z
506,fan_out,True,624626,1395,2521,TRANSFER,297.67,2017-07-12T00:00:00Z
822,cycle,True,624676,45933,91373,TRANSFER,352.97,2017-07-12T00:00:00Z
425,fan_out,True,624728,52326,86452,TRANSFER,566.74,2017-07-12T00:00:00Z
287,fan_in,True,624780,45230,1812,TRANSFER,616.93,2017-07-12T00:00:00Z
64,fan_in,True,625072,18003,2135,TRANSFER,142.75,2017-07-12T00:00:00Z
669,cycle,True,625215,25790,56097,TRANSFER,530.21,2017-07-12T00:00:00Z
45,fan_in,True,625998,21291,2062,TRANSFER,448.74,2017-07-12T00:00:00Z
566,fan_out,True,626034,2825,60501,TRANSFER,166.78,2017-07-12T00:00:00Z
395,fan_out,True,626047,3833,6868,TRANSFER,137.13,2017-07-12T00:00:00Z
457,fan_out,True,626077,51808,20111,TRANSFER,452.8,2017-07-12T00:00:00Z
997,cycle,True,626130,50004,19466,TRANSFER,626.93,2017-07-12T00:00:00Z
237,fan_in,True,626235,63814,53653,TRANSFER,963.35,2017-07-12T00:00:00Z
995,cycle,True,626342,23079,6780,TRANSFER,715.05,2017-07-12T00:00:00Z
995,cycle,True,626343,94385,50163,TRANSFER,239.89,2017-07-12T00:00:00Z
261,fan_in,True,626412,90558,778,TRANSFER,273.62,2017-07-12T00:00:00Z
291,fan_in,True,626835,10625,53619,TRANSFER,349.93,2017-07-12T00:00:00Z
242,fan_in,True,627078,43419,52703,TRANSFER,493.1,2017-07-12T00:00:00Z
454,fan_out,True,628278,52432,16470,TRANSFER,456.73,2017-07-13T00:00:00Z
858,cycle,True,628471,15065,59037,TRANSFER,162.47,2017-07-13T00:00:00Z
134,fan_in,True,628999,99863,53706,TRANSFER,153.11,2017-07-13T00:00:00Z
320,fan_out,True,629146,1264,21554,TRANSFER,529.27,2017-07-13T00:00:00Z
305,fan_out,True,629690,553,63823,TRANSFER,524.21,2017-07-13T00:00:00Z
995,cycle,True,630310,93774,40638,TRANSFER,481.15,2017-07-13T00:00:00Z
625,cycle,True,630371,32010,42474,TRANSFER,963.65,2017-07-13T00:00:00Z
561,fan_out,True,630558,50013,733,TRANSFER,268.42,2017-07-13T00:00:00Z
125,fan_in,True,630938,52388,2176,TRANSFER,240.3,2017-07-13T00:00:00Z
76,fan_in,True,631213,28017,2434,TRANSFER,701.82,2017-07-13T00:00:00Z
59,fan_in,True,631744,28223,1279,TRANSFER,802.39,2017-07-14T00:00:00Z
324,fan_out,True,632122,5173,36567,TRANSFER,882.86,2017-07-14T00:00:00Z
858,cycle,True,632922,22816,89988,TRANSFER,227.23,2017-07-14T00:00:00Z
360,fan_out,True,632961,51299,5434,TRANSFER,338.99,2017-07-14T00:00:00Z
997,cycle,True,632975,60180,50734,TRANSFER,552.95,2017-07-14T00:00:00Z
159,fan_in,True,633559,60987,1144,TRANSFER,272.88,2017-07-14T00:00:00Z
865,cycle,True,633569,15250,94982,TRANSFER,587.32,2017-07-14T00:00:00Z
386,fan_out,True,634249,53875,55130,TRANSFER,164.24,2017-07-14T00:00:00Z
863,cycle,True,634362,25605,334,TRANSFER,263.07,2017-07-14T00:00:00Z
766,cycle,True,634412,26879,83896,TRANSFER,621.47,2017-07-14T00:00:00Z
387,fan_out,True,634438,53549,81834,TRANSFER,457.74,2017-07-14T00:00:00Z
433,fan_out,True,634830,53815,367,TRANSFER,696.14,2017-07-15T00:00:00Z
901,cycle,True,635317,3877,52361,TRANSFER,486.19,2017-07-15T00:00:00Z
901,cycle,True,635318,40517,37634,TRANSFER,890.25,2017-07-15T00:00:00Z
858,cycle,True,635825,80225,31063,TRANSFER,514.85,2017-07-15T00:00:00Z
858,cycle,True,635826,20705,15065,TRANSFER,298.01,2017-07-15T00:00:00Z
88,fan_in,True,635880,83541,3283,TRANSFER,790.3,2017-07-15T00:00:00Z
130,fan_in,True,636248,45800,51506,TRANSFER,972.62,2017-07-15T00:00:00Z
62,fan_in,True,636271,66597,53160,TRANSFER,471.63,2017-07-15T00:00:00Z
997,cycle,True,636327,48435,94303,TRANSFER,652.97,2017-07-15T00:00:00Z
165,fan_in,True,636550,81161,950,TRANSFER,530.8,2017-07-15T00:00:00Z
50,fan_in,True,636605,35955,2231,TRANSFER,562.71,2017-07-15T00:00:00Z
255,fan_in,True,636875,34473,53185,TRANSFER,799.0,2017-07-15T00:00:00Z
337,fan_out,True,637073,54330,52885,TRANSFER,985.77,2017-07-15T00:00:00Z
865,cycle,True,637158,4299,30441,TRANSFER,663.4,2017-07-15T00:00:00Z
865,cycle,True,637159,30441,15250,TRANSFER,274.92,2017-07-15T00:00:00Z
931,cycle,True,637177,50812,37804,TRANSFER,120.23,2017-07-15T00:00:00Z
625,cycle,True,637326,42474,6086,TRANSFER,882.53,2017-07-15T00:00:00Z
625,cycle,True,637327,6086,52968,TRANSFER,278.04,2017-07-15T00:00:00Z
84,fan_in,True,638054,63096,924,TRANSFER,586.71,2017-07-16T00:00:00Z
660,cycle,True,638213,49382,8045,TRANSFER,345.57,2017-07-16T00:00:00Z
675,cycle,True,638382,51425,30200,TRANSFER,912.33,2017-07-16T00:00:00Z
901,cycle,True,638792,89377,9340,TRANSFER,113.29,2017-07-16T00:00:00Z
597,fan_out,True,639007,2490,97282,TRANSFER,572.41,2017-07-16T00:00:00Z
55,fan_in,True,639245,88236,1553,TRANSFER,829.92,2017-07-16T00:00:00Z
47,fan_in,True,639301,31919,1862,TRANSFER,429.55,2017-07-16T00:00:00Z
750,cycle,True,639339,51351,10369,TRANSFER,202.07,2017-07-16T00:00:00Z
323,fan_out,True,639435,606,6291,TRANSFER,993.07,2017-07-16T00:00:00Z
234,fan_in,True,639788,89054,51039,TRANSFER,327.3,2017-07-16T00:00:00Z
572,fan_out,True,639926,2639,49,TRANSFER,351.33,2017-07-16T00:00:00Z
97,fan_in,True,640142,25195,3028,TRANSFER,628.2,2017-07-16T00:00:00Z
388,fan_out,True,640281,51572,38905,TRANSFER,692.13,2017-07-16T00:00:00Z
915,cycle,True,640297,23041,46305,TRANSFER,248.26,2017-07-16T00:00:00Z
915,cycle,True,640298,46305,10346,TRANSFER,629.89,2017-07-16T00:00:00Z
142,fan_in,True,640362,53832,50045,TRANSFER,736.22,2017-07-16T00:00:00Z
863,cycle,True,640929,2683,25605,TRANSFER,597.4,2017-07-16T00:00:00Z
995,cycle,True,641231,6780,27065,TRANSFER,423.44,2017-07-17T00:00:00Z
995,cycle,True,641232,72392,93774,TRANSFER,937.79,2017-07-17T00:00:00Z
995,cycle,True,641233,40638,94385,TRANSFER,405.65,2017-07-17T00:00:00Z
675,cycle,True,641242,9008,23725,TRANSFER,999.63,2017-07-17T00:00:00Z
863,cycle,True,641619,54028,2683,TRANSFER,665.83,2017-07-17T00:00:00Z
325,fan_out,True,641712,50645,37368,TRANSFER,813.86,2017-07-17T00:00:00Z
669,cycle,True,641893,56097,52938,TRANSFER,514.94,2017-07-17T00:00:00Z
409,fan_out,True,642109,1456,92016,TRANSFER,503.8,2017-07-17T00:00:00Z
997,cycle,True,642369,439,50004,TRANSFER,635.12,2017-07-17T00:00:00Z
167,fan_in,True,643172,85976,51214,TRANSFER,132.99,2017-07-17T00:00:00Z
444,fan_out,True,643750,51672,64114,TRANSFER,411.08,2017-07-17T00:00:00Z
579,fan_out,True,644009,51081,37327,TRANSFER,426.83,2017-07-17T00:00:00Z
65,fan_in,True,644176,63622,2668,TRANSFER,482.66,2017-07-18T00:00:00Z
189,fan_in,True,644560,28580,51014,TRANSFER,551.76,2017-07-18T00:00:00Z
545,fan_out,True,644724,51567,38834,TRANSFER,388.99,2017-07-18T00:00:00Z
863,cycle,True,645156,27594,54028,TRANSFER,457.31,2017-07-18T00:00:00Z
650,cycle,True,645271,2590,81410,TRANSFER,784.8,2017-07-18T00:00:00Z
766,cycle,True,645434,87036,1085,TRANSFER,941.54,2017-07-18T00:00:00Z
915,cycle,True,645495,68636,99109,TRANSFER,326.53,2017-07-18T00:00:00Z
997,cycle,True,645663,64350,60180,TRANSFER,249.76,2017-07-18T00:00:00Z
997,cycle,True,645664,50734,40530,TRANSFER,148.94,2017-07-18T00:00:00Z
193,fan_in,True,645893,69404,51355,TRANSFER,603.28,2017-07-18T00:00:00Z
80,fan_in,True,646228,27531,1933,TRANSFER,953.57,2017-07-18T00:00:00Z
95,fan_in,True,646311,5578,53635,TRANSFER,453.48,2017-07-18T00:00:00Z
931,cycle,True,646591,62316,50812,TRANSFER,430.44,2017-07-18T00:00:00Z
355,fan_out,True,646868,51625,40893,TRANSFER,673.01,2017-07-18T00:00:00Z
107,fan_in,True,648019,70984,53645,TRANSFER,733.17,2017-07-19T00:00:00Z
650,cycle,True,648234,90571,2590,TRANSFER,309.1,2017-07-19T00:00:00Z
766,cycle,True,649132,93997,26879,TRANSFER,444.39,2017-07-19T00:00:00Z
766,cycle,True,649133,83896,49962,TRANSFER,564.61,2017-07-19T00:00:00Z
766,cycle,True,649134,49962,87036,TRANSFER,952.55,2017-07-19T00:00:00Z
915,cycle,True,649147,10346,68636,TRANSFER,160.83,2017-07-19T00:00:00Z
367,fan_out,True,650220,50422,44676,TRANSFER,125.8,2017-07-19T00:00:00Z
592,fan_out,True,650276,50130,39803,TRANSFER,113.95,2017-07-19T00:00:00Z
507,fan_out,True,650386,51348,36040,TRANSFER,878.75,2017-07-19T00:00:00Z
236,fan_in,True,650526,69975,53467,TRANSFER,697.43,2017-07-19T00:00:00Z
584,fan_out,True,650752,2138,85878,TRANSFER,338.03,2017-07-20T00:00:00Z
625,cycle,True,651183,34493,32010,TRANSFER,379.72,2017-07-20T00:00:00Z
901,cycle,True,651602,26835,40517,TRANSFER,240.66,2017-07-20T00:00:00Z
901,cycle,True,651603,37634,20476,TRANSFER,739.27,2017-07-20T00:00:00Z
669,cycle,True,651690,17417,25790,TRANSFER,197.73,2017-07-20T00:00:00Z
931,cycle,True,652105,74402,62316,TRANSFER,358.9,2017-07-20T00:00:00Z
321,fan_out,True,652182,52880,24806,TRANSFER,255.08,2017-07-20T00:00:00Z
650,cycle,True,652204,38349,49402,TRANSFER,835.79,2017-07-20T00:00:00Z
105,fan_in,True,653151,56746,2554,TRANSFER,165.23,2017-07-20T00:00:00Z
481,fan_out,True,653263,53841,72101,TRANSFER,555.18,2017-07-20T00:00:00Z
9,fan_in,True,653854,74834,3170,TRANSFER,712.15,2017-07-20T00:00:00Z
78,fan_in,True,654313,73660,1227,TRANSFER,794.63,2017-07-21T00:00:00Z
407,fan_out,True,654387,2608,1368,TRANSFER,941.08,2017-07-21T00:00:00Z
750,cycle,True,654849,19055,30110,TRANSFER,839.54,2017-07-21T00:00:00Z
209,fan_in,True,655093,9336,50047,TRANSFER,503.13,2017-07-21T00:00:00Z
73,fan_in,True,655153,89076,1367,TRANSFER,943.86,2017-07-21T00:00:00Z
232,fan_in,True,655160,9931,50281,TRANSFER,901.05,2017-07-21T00:00:00Z
194,fan_in,True,655808,38005,3675,TRANSFER,437.93,2017-07-21T00:00:00Z
170,fan_in,True,655818,1578,50929,TRANSFER,429.83,2017-07-21T00:00:00Z
536,fan_out,True,655880,50305,17177,TRANSFER,177.61,2017-07-21T00:00:00Z
660,cycle,True,656150,64267,49382,TRANSFER,941.96,2017-07-21T00:00:00Z
