ALERT_ID,ACCOUNT_ID,CUSTOMER_ID,EVENT_DATE,ALERT_TYPE,ACCOUNT_TYPE,IS_SAR 
503,36330,C_36330,20171128,fan_out,INDIVIDUAL,YES
504,53933,C_53933,20170119,fan_out,INDIVIDUAL,YES
504,86028,C_86028,20170119,fan_out,INDIVIDUAL,YES
504,58272,C_58272,20170721,fan_out,INDIVIDUAL,YES
504,96820,C_96820,20170920,fan_out,INDIVIDUAL,YES
504,7895,C_7895,20180216,fan_out,INDIVIDUAL,YES
504,27006,C_27006,20180323,fan_out,INDIVIDUAL,YES
504,72048,C_72048,20180330,fan_out,INDIVIDUAL,YES
504,98391,C_98391,20180407,fan_out,INDIVIDUAL,YES
505,1703,C_1703,20170111,fan_out,INDIVIDUAL,YES
505,46475,C_46475,20170111,fan_out,INDIVIDUAL,YES
505,53878,C_53878,20170121,fan_out,INDIVIDUAL,YES
505,41071,C_41071,20170123,fan_out,INDIVIDUAL,YES
505,49626,C_49626,20170129,fan_out,INDIVIDUAL,YES
505,57595,C_57595,20170211,fan_out,INDIVIDUAL,YES
505,28906,C_28906,20170219,fan_out,INDIVIDUAL,YES
505,84172,C_84172,20170224,fan_out,INDIVIDUAL,YES
505,65749,C_65749,20170416,fan_out,INDIVIDUAL,YES
506,1395,C_1395,20170704,fan_out,INDIVIDUAL,YES
506,89899,C_89899,20170704,fan_out,INDIVIDUAL,YES
506,2521,C_2521,20170712,fan_out,INDIVIDUAL,YES
506,7315,C_7315,20170807,fan_out,INDIVIDUAL,YES
506,78304,C_78304,20171018,fan_out,INDIVIDUAL,YES
506,72192,C_72192,20171024,fan_out,INDIVIDUAL,YES
507,51348,C_51348,20170113,fan_out,INDIVIDUAL,YES
507,48915,C_48915,20170113,fan_out,INDIVIDUAL,YES
507,48422,C_48422,20170114,fan_out,INDIVIDUAL,YES
507,61137,C_61137,20170120,fan_out,INDIVIDUAL,YES
507,14648,C_14648,20170516,fan_out,INDIVIDUAL,YES
507,4,C_4,20170619,fan_out,INDIVIDUAL,YES
507,8959,C_8959,20170704,fan_out,INDIVIDUAL,YES
507,36040,C_36040,20170719,fan_out,INDIVIDUAL,YES
507,87740,C_87740,20170804,fan_out,INDIVIDUAL,YES
508,690,C_690,20170411,fan_out,INDIVIDUAL,YES
508,78129,C_78129,20170411,fan_out,INDIVIDUAL,YES
508,44102,C_44102,20170607,fan_out,INDIVIDUAL,YES
508,23765,C_23765,20170831,fan_out,INDIVIDUAL,YES
508,8598,C_8598,20171027,fan_out,INDIVIDUAL,YES
508,4914,C_4914,20180107,fan_out,INDIVIDUAL,YES
508,31235,C_31235,20180114,fan_out,INDIVIDUAL,YES
508,7707,C_7707,20180315,fan_out,INDIVIDUAL,YES
509,340,C_340,20170129,fan_out,INDIVIDUAL,YES
509,29832,C_29832,20170129,fan_out,INDIVIDUAL,YES
509,20637,C_20637,20170202,fan_out,INDIVIDUAL,YES
509,82764,C_82764,20170413,fan_out,INDIVIDUAL,YES
509,11488,C_11488,20170502,fan_out,INDIVIDUAL,YES
509,58839,C_58839,20170727,fan_out,INDIVIDUAL,YES
509,95226,C_95226,20170812,fan_out,INDIVIDUAL,YES
509,39775,C_39775,20170919,fan_out,INDIVIDUAL,YES
509,88021,C_88021,20171106,fan_out,INDIVIDUAL,YES
509,67939,C_67939,20180113,fan_out,INDIVIDUAL,YES
510,1199,C_1199,20170103,fan_out,INDIVIDUAL,YES
510,4624,C_4624,20170103,fan_out,INDIVIDUAL,YES
510,13589,C_13589,20170104,fan_out,INDIVIDUAL,YES
510,13324,C_13324,20170116,fan_out,INDIVIDUAL,YES
510,97330,C_97330,20170126,fan_out,INDIVIDUAL,YES
510,13234,C_13234,20170127,fan_out,INDIVIDUAL,YES
510,31441,C_31441,20170218,fan_out,INDIVIDUAL,YES
510,6441,C_6441,20170407,fan_out,INDIVIDUAL,YES
510,40363,C_40363,20170418,fan_out,INDIVIDUAL,YES
511,50231,C_50231,20170518,fan_out,INDIVIDUAL,YES
511,63995,C_63995,20170518,fan_out,INDIVIDUAL,YES
511,77095,C_77095,20170606,fan_out,INDIVIDUAL,YES
511,81802,C_81802,20170629,fan_out,INDIVIDUAL,YES
511,70010,C_70010,20170925,fan_out,INDIVIDUAL,YES
511,36445,C_36445,20171102,fan_out,INDIVIDUAL,YES
511,52428,C_52428,20171130,fan_out,INDIVIDUAL,YES
511,90196,C_90196,20180522,fan_out,INDIVIDUAL,YES
511,64778,C_64778,20180812,fan_out,INDIVIDUAL,YES
512,1176,C_1176,20170124,fan_out,INDIVIDUAL,YES
512,10612,C_10612,20170124,fan_out,INDIVIDUAL,YES
512,13155,C_13155,20170202,fan_out,INDIVIDUAL,YES
512,71952,C_71952,20170217,fan_out,INDIVIDUAL,YES
512,10156,C_10156,20170221,fan_out,INDIVIDUAL,YES
513,52484,C_52484,20170120,fan_out,INDIVIDUAL,YES
513,81477,C_81477,20170120,fan_out,INDIVIDUAL,YES
513,8725,C_8725,20170227,fan_out,INDIVIDUAL,YES
513,6475,C_6475,20170523,fan_out,INDIVIDUAL,YES
513,19851,C_19851,20170726,fan_out,INDIVIDUAL,YES
513,16600,C_16600,20171202,fan_out,INDIVIDUAL,YES
514,51616,C_51616,20170114,fan_out,INDIVIDUAL,YES
514,50061,C_50061,20170114,fan_out,INDIVIDUAL,YES
514,65907,C_65907,20170118,fan_out,INDIVIDUAL,YES
514,10694,C_10694,20170304,fan_out,INDIVIDUAL,YES
514,20758,C_20758,20170310,fan_out,INDIVIDUAL,YES
514,21161,C_21161,20170318,fan_out,INDIVIDUAL,YES
514,40257,C_40257,20170402,fan_out,INDIVIDUAL,YES
514,85819,C_85819,20170407,fan_out,INDIVIDUAL,YES
514,13812,C_13812,20170417,fan_out,INDIVIDUAL,YES
514,83668,C_83668,20170429,fan_out,INDIVIDUAL,YES
515,50097,C_50097,20170131,fan_out,INDIVIDUAL,YES
515,81063,C_81063,20170131,fan_out,INDIVIDUAL,YES
515,42869,C_42869,20170212,fan_out,INDIVIDUAL,YES
515,27958,C_27958,20170330,fan_out,INDIVIDUAL,YES
515,55336,C_55336,20170428,fan_out,INDIVIDUAL,YES
515,36612,C_36612,20170613,fan_out,INDIVIDUAL,YES
515,37548,C_37548,20170818,fan_out,INDIVIDUAL,YES
516,53678,C_53678,20170729,fan_out,INDIVIDUAL,YES
516,98480,C_98480,20170729,fan_out,INDIVIDUAL,YES
516,24868,C_24868,20171021,fan_out,INDIVIDUAL,YES
516,89094,C_89094,20171027,fan_out,INDIVIDUAL,YES
516,99576,C_99576,20171109,fan_out,INDIVIDUAL,YES
516,25725,C_25725,20171111,fan_out,INDIVIDUAL,YES
516,58120,C_58120,20180226,fan_out,INDIVIDUAL,YES
516,58449,C_58449,20180319,fan_out,INDIVIDUAL,YES
517,53544,C_53544,20171017,fan_out,INDIVIDUAL,YES
517,70573,C_70573,20171017,fan_out,INDIVIDUAL,YES
517,94117,C_94117,20171018,fan_out,INDIVIDUAL,YES
517,24765,C_24765,20180124,fan_out,INDIVIDUAL,YES
517,68476,C_68476,20180630,fan_out,INDIVIDUAL,YES
517,60361,C_60361,20180710,fan_out,INDIVIDUAL,YES
517,13185,C_13185,20180718,fan_out,INDIVIDUAL,YES
517,19886,C_19886,20180824,fan_out,INDIVIDUAL,YES
518,3347,C_3347,20170226,fan_out,INDIVIDUAL,YES
518,5069,C_5069,20170226,fan_out,INDIVIDUAL,YES
518,77664,C_77664,20170401,fan_out,INDIVIDUAL,YES
518,80922,C_80922,20170425,fan_out,INDIVIDUAL,YES
518,5618,C_5618,20170522,fan_out,INDIVIDUAL,YES
518,88687,C_88687,20170830,fan_out,INDIVIDUAL,YES
518,84132,C_84132,20170918,fan_out,INDIVIDUAL,YES
518,14781,C_14781,20171210,fan_out,INDIVIDUAL,YES
519,1422,C_1422,20170110,fan_out,INDIVIDUAL,YES
519,1374,C_1374,20170110,fan_out,INDIVIDUAL,YES
519,89563,C_89563,20170117,fan_out,INDIVIDUAL,YES
519,79189,C_79189,20170122,fan_out,INDIVIDUAL,YES
519,11719,C_11719,20170307,fan_out,INDIVIDUAL,YES
519,59518,C_59518,20170311,fan_out,INDIVIDUAL,YES
520,2911,C_2911,20170111,fan_out,INDIVIDUAL,YES
520,28749,C_28749,20170111,fan_out,INDIVIDUAL,YES
520,6823,C_6823,20170117,fan_out,INDIVIDUAL,YES
520,34713,C_34713,20170214,fan_out,INDIVIDUAL,YES
520,36337,C_36337,20170215,fan_out,INDIVIDUAL,YES
520,91879,C_91879,20170224,fan_out,INDIVIDUAL,YES
520,31625,C_31625,20170320,fan_out,INDIVIDUAL,YES
520,51860,C_51860,20170326,fan_out,INDIVIDUAL,YES
520,89331,C_89331,20170501,fan_out,INDIVIDUAL,YES
521,1791,C_1791,20170106,fan_out,INDIVIDUAL,YES
521,66769,C_66769,20170106,fan_out,INDIVIDUAL,YES
521,42940,C_42940,20170107,fan_out,INDIVIDUAL,YES
521,23916,C_23916,20170112,fan_out,INDIVIDUAL,YES
521,60431,C_60431,20170114,fan_out,INDIVIDUAL,YES
521,26451,C_26451,20170115,fan_out,INDIVIDUAL,YES
521,14312,C_14312,20170120,fan_out,INDIVIDUAL,YES
521,60340,C_60340,20170122,fan_out,INDIVIDUAL,YES
521,10130,C_10130,20170123,fan_out,INDIVIDUAL,YES
521,54407,C_54407,20170124,fan_out,INDIVIDUAL,YES
522,53131,C_53131,20170104,fan_out,INDIVIDUAL,YES
522,26233,C_26233,20170104,fan_out,INDIVIDUAL,YES
522,40295,C_40295,20170205,fan_out,INDIVIDUAL,YES
522,85133,C_85133,20170318,fan_out,INDIVIDUAL,YES
522,74125,C_74125,20170417,fan_out,INDIVIDUAL,YES
523,50380,C_50380,20170118,fan_out,INDIVIDUAL,YES
523,91859,C_91859,20170118,fan_out,INDIVIDUAL,YES
523,30999,C_30999,20170507,fan_out,INDIVIDUAL,YES
523,38911,C_38911,20170827,fan_out,INDIVIDUAL,YES
523,72408,C_72408,20180318,fan_out,INDIVIDUAL,YES
523,22979,C_22979,20180523,fan_out,INDIVIDUAL,YES
523,23917,C_23917,20180721,fan_out,INDIVIDUAL,YES
523,69120,C_69120,20180805,fan_out,INDIVIDUAL,YES
524,53834,C_53834,20170604,fan_out,INDIVIDUAL,YES
524,91411,C_91411,20170604,fan_out,INDIVIDUAL,YES
524,97926,C_97926,20171001,fan_out,INDIVIDUAL,YES
524,16825,C_16825,20171221,fan_out,INDIVIDUAL,YES
524,97706,C_97706,20180423,fan_out,INDIVIDUAL,YES
524,52316,C_52316,20180921,fan_out,INDIVIDUAL,YES
525,3210,C_3210,20170423,fan_out,INDIVIDUAL,YES
525,33805,C_33805,20170423,fan_out,INDIVIDUAL,YES
525,95348,C_95348,20170630,fan_out,INDIVIDUAL,YES
525,76702,C_76702,20170710,fan_out,INDIVIDUAL,YES
525,63940,C_63940,20170727,fan_out,INDIVIDUAL,YES
525,62023,C_62023,20170816,fan_out,INDIVIDUAL,YES
525,48061,C_48061,20170906,fan_out,INDIVIDUAL,YES
525,97238,C_97238,20170927,fan_out,INDIVIDUAL,YES
525,45680,C_45680,20171012,fan_out,INDIVIDUAL,YES
525,15779,C_15779,20171013,fan_out,INDIVIDUAL,YES
526,1481,C_1481,20170219,fan_out,INDIVIDUAL,YES
526,60244,C_60244,20170219,fan_out,INDIVIDUAL,YES
526,27557,C_27557,20170410,fan_out,INDIVIDUAL,YES
526,35066,C_35066,20170610,fan_out,INDIVIDUAL,YES
526,48189,C_48189,20170619,fan_out,INDIVIDUAL,YES
526,5172,C_5172,20170621,fan_out,INDIVIDUAL,YES
526,7301,C_7301,20170703,fan_out,INDIVIDUAL,YES
526,4245,C_4245,20170923,fan_out,INDIVIDUAL,YES
526,43441,C_43441,20171206,fan_out,INDIVIDUAL,YES
527,50745,C_50745,20170118,fan_out,INDIVIDUAL,YES
527,56916,C_56916,20170118,fan_out,INDIVIDUAL,YES
527,64792,C_64792,20170121,fan_out,INDIVIDUAL,YES
527,99915,C_99915,20170122,fan_out,INDIVIDUAL,YES
527,48361,C_48361,20170123,fan_out,INDIVIDUAL,YES
527,302,C_302,20170123,fan_out,INDIVIDUAL,YES
527,69131,C_69131,20170124,fan_out,INDIVIDUAL,YES
527,43297,C_43297,20170205,fan_out,INDIVIDUAL,YES
528,3497,C_3497,20170407,fan_out,INDIVIDUAL,YES
528,13028,C_13028,20170407,fan_out,INDIVIDUAL,YES
528,2486,C_2486,20170407,fan_out,INDIVIDUAL,YES
528,16845,C_16845,20170508,fan_out,INDIVIDUAL,YES
528,1815,C_1815,20180227,fan_out,INDIVIDUAL,YES
528,72879,C_72879,20180511,fan_out,INDIVIDUAL,YES
528,18785,C_18785,20180915,fan_out,INDIVIDUAL,YES
528,88252,C_88252,20181203,fan_out,INDIVIDUAL,YES
529,472,C_472,20170107,fan_out,INDIVIDUAL,YES
529,89912,C_89912,20170107,fan_out,INDIVIDUAL,YES
529,19483,C_19483,20170108,fan_out,INDIVIDUAL,YES
529,91204,C_91204,20170116,fan_out,INDIVIDUAL,YES
529,78783,C_78783,20170119,fan_out,INDIVIDUAL,YES
530,52382,C_52382,20170308,fan_out,INDIVIDUAL,YES
530,23216,C_23216,20170308,fan_out,INDIVIDUAL,YES
530,16758,C_16758,20170310,fan_out,INDIVIDUAL,YES
530,68194,C_68194,20170330,fan_out,INDIVIDUAL,YES
530,51709,C_51709,20170916,fan_out,INDIVIDUAL,YES
531,51208,C_51208,20170101,fan_out,INDIVIDUAL,YES
531,5662,C_5662,20170101,fan_out,INDIVIDUAL,YES
531,26081,C_26081,20170123,fan_out,INDIVIDUAL,YES
531,17364,C_17364,20170211,fan_out,INDIVIDUAL,YES
531,20926,C_20926,20170213,fan_out,INDIVIDUAL,YES
531,62915,C_62915,20170221,fan_out,INDIVIDUAL,YES
531,57094,C_57094,20170602,fan_out,INDIVIDUAL,YES
532,52799,C_52799,20170512,fan_out,INDIVIDUAL,YES
532,70557,C_70557,20170512,fan_out,INDIVIDUAL,YES
532,37914,C_37914,20170924,fan_out,INDIVIDUAL,YES
532,26144,C_26144,20171014,fan_out,INDIVIDUAL,YES
532,59517,C_59517,20171109,fan_out,INDIVIDUAL,YES
533,52615,C_52615,20170211,fan_out,INDIVIDUAL,YES
533,25043,C_25043,20170211,fan_out,INDIVIDUAL,YES
533,54534,C_54534,20170308,fan_out,INDIVIDUAL,YES
533,97989,C_97989,20170309,fan_out,INDIVIDUAL,YES
533,11420,C_11420,20170320,fan_out,INDIVIDUAL,YES
533,148,C_148,20170413,fan_out,INDIVIDUAL,YES
533,72647,C_72647,20170918,fan_out,INDIVIDUAL,YES
533,85214,C_85214,20170930,fan_out,INDIVIDUAL,YES
533,60449,C_60449,20180102,fan_out,INDIVIDUAL,YES
533,1155,C_1155,20180218,fan_out,INDIVIDUAL,YES
534,719,C_719,20170102,fan_out,INDIVIDUAL,YES
534,53655,C_53655,20170102,fan_out,INDIVIDUAL,YES
534,95288,C_95288,20170124,fan_out,INDIVIDUAL,YES
534,98860,C_98860,20170223,fan_out,INDIVIDUAL,YES
534,93221,C_93221,20170327,fan_out,INDIVIDUAL,YES
534,59267,C_59267,20170405,fan_out,INDIVIDUAL,YES
534,38838,C_38838,20170424,fan_out,INDIVIDUAL,YES
534,30510,C_30510,20170508,fan_out,INDIVIDUAL,YES
534,31017,C_31017,20170519,fan_out,INDIVIDUAL,YES
534,46889,C_46889,20170524,fan_out,INDIVIDUAL,YES
535,1707,C_1707,20170129,fan_out,INDIVIDUAL,YES
535,2103,C_2103,20170129,fan_out,INDIVIDUAL,YES
535,370,C_370,20180105,fan_out,INDIVIDUAL,YES
535,90802,C_90802,20180126,fan_out,INDIVIDUAL,YES
535,42298,C_42298,20180506,fan_out,INDIVIDUAL,YES
536,50305,C_50305,20170705,fan_out,INDIVIDUAL,YES
536,87440,C_87440,20170705,fan_out,INDIVIDUAL,YES
536,32447,C_32447,20170711,fan_out,INDIVIDUAL,YES
536,17177,C_17177,20170721,fan_out,INDIVIDUAL,YES
536,78166,C_78166,20170803,fan_out,INDIVIDUAL,YES
536,16655,C_16655,20170822,fan_out,INDIVIDUAL,YES
536,71473,C_71473,20170908,fan_out,INDIVIDUAL,YES
536,44448,C_44448,20180404,fan_out,INDIVIDUAL,YES
537,2243,C_2243,20170123,fan_out,INDIVIDUAL,YES
537,53468,C_53468,20170123,fan_out,INDIVIDUAL,YES
537,31962,C_31962,20170223,fan_out,INDIVIDUAL,YES
537,52274,C_52274,20170430,fan_out,INDIVIDUAL,YES
537,80477,C_80477,20171107,fan_out,INDIVIDUAL,YES
538,789,C_789,20170107,fan_out,INDIVIDUAL,YES
538,14261,C_14261,20170107,fan_out,INDIVIDUAL,YES
538,66887,C_66887,20170308,fan_out,INDIVIDUAL,YES
538,7540,C_7540,20170404,fan_out,INDIVIDUAL,YES
538,42637,C_42637,20170630,fan_out,INDIVIDUAL,YES
538,81004,C_81004,20170726,fan_out,INDIVIDUAL,YES
538,90280,C_90280,20170918,fan_out,INDIVIDUAL,YES
538,25611,C_25611,20171008,fan_out,INDIVIDUAL,YES
538,85680,C_85680,20180106,fan_out,INDIVIDUAL,YES
538,93749,C_93749,20180214,fan_out,INDIVIDUAL,YES
539,2745,C_2745,20170104,fan_out,INDIVIDUAL,YES
539,92801,C_92801,20170104,fan_out,INDIVIDUAL,YES
539,2030,C_2030,20170104,fan_out,INDIVIDUAL,YES
539,58095,C_58095,20170125,fan_out,INDIVIDUAL,YES
539,70829,C_70829,20170128,fan_out,INDIVIDUAL,YES
539,3343,C_3343,20170129,fan_out,INDIVIDUAL,YES
539,22719,C_22719,20170310,fan_out,INDIVIDUAL,YES
539,75013,C_75013,20170319,fan_out,INDIVIDUAL,YES
540,53008,C_53008,20170115,fan_out,INDIVIDUAL,YES
540,25741,C_25741,20170115,fan_out,INDIVIDUAL,YES
540,64957,C_64957,20170127,fan_out,INDIVIDUAL,YES
540,28850,C_28850,20170212,fan_out,INDIVIDUAL,YES
540,81326,C_81326,20170227,fan_out,INDIVIDUAL,YES
540,51757,C_51757,20170617,fan_out,INDIVIDUAL,YES
540,6442,C_6442,20170808,fan_out,INDIVIDUAL,YES
540,699,C_699,20170812,fan_out,INDIVIDUAL,YES
540,28259,C_28259,20171019,fan_out,INDIVIDUAL,YES
540,29580,C_29580,20171019,fan_out,INDIVIDUAL,YES
541,99,C_99,20170124,fan_out,INDIVIDUAL,YES
541,78376,C_78376,20170124,fan_out,INDIVIDUAL,YES
541,88116,C_88116,20170125,fan_out,INDIVIDUAL,YES
541,74555,C_74555,20170204,fan_out,INDIVIDUAL,YES
541,81174,C_81174,20170302,fan_out,INDIVIDUAL,YES
541,33297,C_33297,20170327,fan_out,INDIVIDUAL,YES
541,63602,C_63602,20170520,fan_out,INDIVIDUAL,YES
541,52955,C_52955,20170615,fan_out,INDIVIDUAL,YES
541,9427,C_9427,20170803,fan_out,INDIVIDUAL,YES
541,99703,C_99703,20171019,fan_out,INDIVIDUAL,YES
542,4317,C_4317,20170116,fan_out,INDIVIDUAL,YES
542,84708,C_84708,20170116,fan_out,INDIVIDUAL,YES
542,24153,C_24153,20170301,fan_out,INDIVIDUAL,YES
542,71360,C_71360,20170321,fan_out,INDIVIDUAL,YES
542,58129,C_58129,20170612,fan_out,INDIVIDUAL,YES
542,31640,C_31640,20171206,fan_out,INDIVIDUAL,YES
542,21456,C_21456,20180118,fan_out,INDIVIDUAL,YES
542,81256,C_81256,20180425,fan_out,INDIVIDUAL,YES
542,92558,C_92558,20180426,fan_out,INDIVIDUAL,YES
543,3099,C_3099,20170111,fan_out,INDIVIDUAL,YES
543,13073,C_13073,20170111,fan_out,INDIVIDUAL,YES
543,22300,C_22300,20170130,fan_out,INDIVIDUAL,YES
543,60578,C_60578,20170211,fan_out,INDIVIDUAL,YES
543,12993,C_12993,20170227,fan_out,INDIVIDUAL,YES
543,91353,C_91353,20170411,fan_out,INDIVIDUAL,YES
544,3348,C_3348,20170127,fan_out,INDIVIDUAL,YES
544,99999,C_99999,20170127,fan_out,INDIVIDUAL,YES
544,99971,C_99971,20170609,fan_out,INDIVIDUAL,YES
544,8825,C_8825,20170702,fan_out,INDIVIDUAL,YES
544,98140,C_98140,20170702,fan_out,INDIVIDUAL,YES
544,24672,C_24672,20170917,fan_out,INDIVIDUAL,YES
544,22156,C_22156,20171006,fan_out,INDIVIDUAL,YES
545,51567,C_51567,20170410,fan_out,INDIVIDUAL,YES
545,40823,C_40823,20170410,fan_out,INDIVIDUAL,YES
545,38834,C_38834,20170718,fan_out,INDIVIDUAL,YES
545,68453,C_68453,20170727,fan_out,INDIVIDUAL,YES
545,24187,C_24187,20170914,fan_out,INDIVIDUAL,YES
545,75485,C_75485,20171023,fan_out,INDIVIDUAL,YES
546,1606,C_1606,20170110,fan_out,INDIVIDUAL,YES
546,74715,C_74715,20170110,fan_out,INDIVIDUAL,YES
546,71588,C_71588,20170110,fan_out,INDIVIDUAL,YES
546,83298,C_83298,20170111,fan_out,INDIVIDUAL,YES
546,57867,C_57867,20170113,fan_out,INDIVIDUAL,YES
546,32628,C_32628,20170117,fan_out,INDIVIDUAL,YES
546,56140,C_56140,20170119,fan_out,INDIVIDUAL,YES
546,97416,C_97416,20170120,fan_out,INDIVIDUAL,YES
546,81726,C_81726,20170123,fan_out,INDIVIDUAL,YES
547,766,C_766,20170318,fan_out,INDIVIDUAL,YES
547,82671,C_82671,20170318,fan_out,INDIVIDUAL,YES
547,73290,C_73290,20170730,fan_out,INDIVIDUAL,YES
547,70327,C_70327,20171123,fan_out,INDIVIDUAL,YES
547,25376,C_25376,20180313,fan_out,INDIVIDUAL,YES
547,5900,C_5900,20180428,fan_out,INDIVIDUAL,YES
547,14444,C_14444,20180702,fan_out,INDIVIDUAL,YES
547,61472,C_61472,20180719,fan_out,INDIVIDUAL,YES
548,52284,C_52284,20170217,fan_out,INDIVIDUAL,YES
548,39002,C_39002,20170217,fan_out,INDIVIDUAL,YES
548,2051,C_2051,20170403,fan_out,INDIVIDUAL,YES
548,93280,C_93280,20170407,fan_out,INDIVIDUAL,YES
548,67224,C_67224,20170620,fan_out,INDIVIDUAL,YES
548,9982,C_9982,20170816,fan_out,INDIVIDUAL,YES
548,47751,C_47751,20170825,fan_out,INDIVIDUAL,YES
548,82592,C_82592,20180109,fan_out,INDIVIDUAL,YES
548,33237,C_33237,20180128,fan_out,INDIVIDUAL,YES
548,83926,C_83926,20180708,fan_out,INDIVIDUAL,YES
549,705,C_705,20170105,fan_out,INDIVIDUAL,YES
549,59780,C_59780,20170105,fan_out,INDIVIDUAL,YES
549,49841,C_49841,20170119,fan_out,INDIVIDUAL,YES
549,13605,C_13605,20170124,fan_out,INDIVIDUAL,YES
549,80861,C_80861,20170201,fan_out,INDIVIDUAL,YES
549,17841,C_17841,20170206,fan_out,INDIVIDUAL,YES
549,42721,C_42721,20170213,fan_out,INDIVIDUAL,YES
549,40106,C_40106,20170303,fan_out,INDIVIDUAL,YES
549,26863,C_26863,20170306,fan_out,INDIVIDUAL,YES
550,52068,C_52068,20170101,fan_out,INDIVIDUAL,YES
550,87734,C_87734,20170101,fan_out,INDIVIDUAL,YES
550,29381,C_29381,20170309,fan_out,INDIVIDUAL,YES
550,30003,C_30003,20171020,fan_out,INDIVIDUAL,YES
550,84440,C_84440,20180114,fan_out,INDIVIDUAL,YES
551,51792,C_51792,20170408,fan_out,INDIVIDUAL,YES
551,15430,C_15430,20170408,fan_out,INDIVIDUAL,YES
551,12903,C_12903,20170727,fan_out,INDIVIDUAL,YES
551,92538,C_92538,20171124,fan_out,INDIVIDUAL,YES
551,10791,C_10791,20171211,fan_out,INDIVIDUAL,YES
551,4440,C_4440,20180212,fan_out,INDIVIDUAL,YES
552,50667,C_50667,20170407,fan_out,INDIVIDUAL,YES
552,5928,C_5928,20170407,fan_out,INDIVIDUAL,YES
552,29302,C_29302,20170620,fan_out,INDIVIDUAL,YES
552,43367,C_43367,20170902,fan_out,INDIVIDUAL,YES
552,74443,C_74443,20170905,fan_out,INDIVIDUAL,YES
552,64319,C_64319,20171031,fan_out,INDIVIDUAL,YES
552,52427,C_52427,20171130,fan_out,INDIVIDUAL,YES
552,21444,C_21444,20180109,fan_out,INDIVIDUAL,YES
552,32215,C_32215,20180512,fan_out,INDIVIDUAL,YES
552,85804,C_85804,20180522,fan_out,INDIVIDUAL,YES
553,288,C_288,20170324,fan_out,INDIVIDUAL,YES
553,85177,C_85177,20170324,fan_out,INDIVIDUAL,YES
553,77442,C_77442,20170503,fan_out,INDIVIDUAL,YES
553,95044,C_95044,20170506,fan_out,INDIVIDUAL,YES
553,86070,C_86070,20170724,fan_out,INDIVIDUAL,YES
553,42773,C_42773,20170805,fan_out,INDIVIDUAL,YES
553,79583,C_79583,20170813,fan_out,INDIVIDUAL,YES
553,1235,C_1235,20170907,fan_out,INDIVIDUAL,YES
553,30533,C_30533,20170911,fan_out,INDIVIDUAL,YES
554,53624,C_53624,20170312,fan_out,INDIVIDUAL,YES
554,70533,C_70533,20170312,fan_out,INDIVIDUAL,YES
554,63229,C_63229,20170504,fan_out,INDIVIDUAL,YES
554,96464,C_96464,20170525,fan_out,INDIVIDUAL,YES
554,81845,C_81845,20171222,fan_out,INDIVIDUAL,YES
555,52500,C_52500,20170507,fan_out,INDIVIDUAL,YES
555,77091,C_77091,20170507,fan_out,INDIVIDUAL,YES
555,19383,C_19383,20170923,fan_out,INDIVIDUAL,YES
555,78625,C_78625,20171124,fan_out,INDIVIDUAL,YES
555,23332,C_23332,20180225,fan_out,INDIVIDUAL,YES
555,52496,C_52496,20180309,fan_out,INDIVIDUAL,YES
556,121,C_121,20170116,fan_out,INDIVIDUAL,YES
556,92702,C_92702,20170116,fan_out,INDIVIDUAL,YES
556,76212,C_76212,20170119,fan_out,INDIVIDUAL,YES
556,25781,C_25781,20170324,fan_out,INDIVIDUAL,YES
556,38932,C_38932,20170422,fan_out,INDIVIDUAL,YES
556,50482,C_50482,20170621,fan_out,INDIVIDUAL,YES
556,54616,C_54616,20170729,fan_out,INDIVIDUAL,YES
556,60607,C_60607,20171226,fan_out,INDIVIDUAL,YES
556,96287,C_96287,20180215,fan_out,INDIVIDUAL,YES
556,15265,C_15265,20180225,fan_out,INDIVIDUAL,YES
557,788,C_788,20170401,fan_out,INDIVIDUAL,YES
557,26033,C_26033,20170401,fan_out,INDIVIDUAL,YES
557,45058,C_45058,20170513,fan_out,INDIVIDUAL,YES
557,47533,C_47533,20170617,fan_out,INDIVIDUAL,YES
557,530,C_530,20170728,fan_out,INDIVIDUAL,YES
557,58311,C_58311,20170808,fan_out,INDIVIDUAL,YES
557,21292,C_21292,20170922,fan_out,INDIVIDUAL,YES
557,7903,C_7903,20170922,fan_out,INDIVIDUAL,YES
558,5224,C_5224,20170103,fan_out,INDIVIDUAL,YES
558,52462,C_52462,20170103,fan_out,INDIVIDUAL,YES
558,24434,C_24434,20170126,fan_out,INDIVIDUAL,YES
558,72082,C_72082,20170128,fan_out,INDIVIDUAL,YES
558,98536,C_98536,20170131,fan_out,INDIVIDUAL,YES
558,5003,C_5003,20170224,fan_out,INDIVIDUAL,YES
558,71754,C_71754,20170227,fan_out,INDIVIDUAL,YES
558,23681,C_23681,20170304,fan_out,INDIVIDUAL,YES
558,78554,C_78554,20170310,fan_out,INDIVIDUAL,YES
559,50090,C_50090,20170115,fan_out,INDIVIDUAL,YES
559,86891,C_86891,20170115,fan_out,INDIVIDUAL,YES
559,82333,C_82333,20170129,fan_out,INDIVIDUAL,YES
559,76218,C_76218,20170203,fan_out,INDIVIDUAL,YES
559,22751,C_22751,20170223,fan_out,INDIVIDUAL,YES
559,9945,C_9945,20170302,fan_out,INDIVIDUAL,YES
