alert_id,alert_type,acct_id,acct_name,is_sar,model_id,start,end,schedule_id,bank_id 
553,fan_out,85177,85177,True,1,0,1000000,2,bank
553,fan_out,1235,1235,True,1,0,1000000,2,bank
553,fan_out,95044,95044,True,1,0,1000000,2,bank
553,fan_out,86070,86070,True,1,0,1000000,2,bank
553,fan_out,79583,79583,True,1,0,1000000,2,bank
553,fan_out,77442,77442,True,1,0,1000000,2,bank
553,fan_out,42773,42773,True,1,0,1000000,2,bank
553,fan_out,30533,30533,True,1,0,1000000,2,bank
554,fan_out,53624,53624,True,1,0,1000000,2,bank
554,fan_out,81845,81845,True,1,0,1000000,2,bank
554,fan_out,63229,63229,True,1,0,1000000,2,bank
554,fan_out,70533,70533,True,1,0,1000000,2,bank
554,fan_out,96464,96464,True,1,0,1000000,2,bank
555,fan_out,52500,52500,True,1,0,1000000,2,bank
555,fan_out,19383,19383,True,1,0,1000000,2,bank
555,fan_out,78625,78625,True,1,0,1000000,2,bank
555,fan_out,23332,23332,True,1,0,1000000,2,bank
555,fan_out,77091,77091,True,1,0,1000000,2,bank
555,fan_out,52496,52496,True,1,0,1000000,2,bank
556,fan_out,121,121,True,1,0,1000000,2,bank
556,fan_out,25781,25781,True,1,0,1000000,2,bank
556,fan_out,50482,50482,True,1,0,1000000,2,bank
556,fan_out,76212,76212,True,1,0,1000000,2,bank
556,fan_out,96287,96287,True,1,0,1000000,2,bank
556,fan_out,54616,54616,True,1,0,1000000,2,bank
556,fan_out,15265,15265,True,1,0,1000000,2,bank
556,fan_out,60607,60607,True,1,0,1000000,2,bank
556,fan_out,38932,38932,True,1,0,1000000,2,bank
556,fan_out,92702,92702,True,1,0,1000000,2,bank
557,fan_out,788,788,True,1,0,1000000,2,bank
557,fan_out,45058,45058,True,1,0,1000000,2,bank
557,fan_out,58311,58311,True,1,0,1000000,2,bank
557,fan_out,21292,21292,True,1,0,1000000,2,bank
557,fan_out,7903,7903,True,1,0,1000000,2,bank
557,fan_out,530,530,True,1,0,1000000,2,bank
557,fan_out,47533,47533,True,1,0,1000000,2,bank
557,fan_out,26033,26033,True,1,0,1000000,2,bank
558,fan_out,5224,5224,True,1,0,1000000,2,bank
558,fan_out,52462,52462,True,1,0,1000000,2,bank
558,fan_out,78554,78554,True,1,0,1000000,2,bank
558,fan_out,71754,71754,True,1,0,1000000,2,bank
558,fan_out,24434,24434,True,1,0,1000000,2,bank
558,fan_out,72082,72082,True,1,0,1000000,2,bank
558,fan_out,5003,5003,True,1,0,1000000,2,bank
558,fan_out,98536,98536,True,1,0,1000000,2,bank
558,fan_out,23681,23681,True,1,0,1000000,2,bank
559,fan_out,50090,50090,True,1,0,1000000,2,bank
559,fan_out,9945,9945,True,1,0,1000000,2,bank
559,fan_out,22751,22751,True,1,0,1000000,2,bank
559,fan_out,86891,86891,True,1,0,1000000,2,bank
559,fan_out,82333,82333,True,1,0,1000000,2,bank
559,fan_out,76218,76218,True,1,0,1000000,2,bank
559,fan_out,76936,76936,True,1,0,1000000,2,bank
560,fan_out,1744,1744,True,1,0,1000000,2,bank
560,fan_out,14895,14895,True,1,0,1000000,2,bank
560,fan_out,50955,50955,True,1,0,1000000,2,bank
560,fan_out,69733,69733,True,1,0,1000000,2,bank
560,fan_out,19315,19315,True,1,0,1000000,2,bank
560,fan_out,16692,16692,True,1,0,1000000,2,bank
560,fan_out,45586,45586,True,1,0,1000000,2,bank
560,fan_out,16882,16882,True,1,0,1000000,2,bank
561,fan_out,50013,50013,True,1,0,1000000,2,bank
561,fan_out,73365,73365,True,1,0,1000000,2,bank
561,fan_out,47083,47083,True,1,0,1000000,2,bank
561,fan_out,733,733,True,1,0,1000000,2,bank
561,fan_out,26194,26194,True,1,0,1000000,2,bank
562,fan_out,50063,50063,True,1,0,1000000,2,bank
562,fan_out,99961,99961,True,1,0,1000000,2,bank
562,fan_out,77436,77436,True,1,0,1000000,2,bank
562,fan_out,45916,45916,True,1,0,1000000,2,bank
562,fan_out,43296,43296,True,1,0,1000000,2,bank
562,fan_out,93965,93965,True,1,0,1000000,2,bank
562,fan_out,43158,43158,True,1,0,1000000,2,bank
562,fan_out,85571,85571,True,1,0,1000000,2,bank
562,fan_out,36106,36106,True,1,0,1000000,2,bank
562,fan_out,11357,11357,True,1,0,1000000,2,bank
563,fan_out,54332,54332,True,1,0,1000000,2,bank
563,fan_out,55782,55782,True,1,0,1000000,2,bank
563,fan_out,81896,81896,True,1,0,1000000,2,bank
563,fan_out,73641,73641,True,1,0,1000000,2,bank
563,fan_out,22881,22881,True,1,0,1000000,2,bank
563,fan_out,2703,2703,True,1,0,1000000,2,bank
563,fan_out,30945,30945,True,1,0,1000000,2,bank
563,fan_out,66928,66928,True,1,0,1000000,2,bank
563,fan_out,21285,21285,True,1,0,1000000,2,bank
563,fan_out,20570,20570,True,1,0,1000000,2,bank
564,fan_out,53783,53783,True,1,0,1000000,2,bank
564,fan_out,60372,60372,True,1,0,1000000,2,bank
564,fan_out,78190,78190,True,1,0,1000000,2,bank
564,fan_out,34335,34335,True,1,0,1000000,2,bank
564,fan_out,70957,70957,True,1,0,1000000,2,bank
564,fan_out,95021,95021,True,1,0,1000000,2,bank
565,fan_out,51064,51064,True,1,0,1000000,2,bank
565,fan_out,76658,76658,True,1,0,1000000,2,bank
565,fan_out,28363,28363,True,1,0,1000000,2,bank
565,fan_out,20430,20430,True,1,0,1000000,2,bank
565,fan_out,14153,14153,True,1,0,1000000,2,bank
565,fan_out,98523,98523,True,1,0,1000000,2,bank
565,fan_out,99677,99677,True,1,0,1000000,2,bank
565,fan_out,9068,9068,True,1,0,1000000,2,bank
566,fan_out,2825,2825,True,1,0,1000000,2,bank
566,fan_out,73120,73120,True,1,0,1000000,2,bank
566,fan_out,87002,87002,True,1,0,1000000,2,bank
566,fan_out,9126,9126,True,1,0,1000000,2,bank
566,fan_out,60501,60501,True,1,0,1000000,2,bank
566,fan_out,88651,88651,True,1,0,1000000,2,bank
566,fan_out,84379,84379,True,1,0,1000000,2,bank
566,fan_out,91214,91214,True,1,0,1000000,2,bank
566,fan_out,23905,23905,True,1,0,1000000,2,bank
567,fan_out,1065,1065,True,1,0,1000000,2,bank
567,fan_out,52163,52163,True,1,0,1000000,2,bank
567,fan_out,64587,64587,True,1,0,1000000,2,bank
567,fan_out,30700,30700,True,1,0,1000000,2,bank
567,fan_out,58586,58586,True,1,0,1000000,2,bank
567,fan_out,79139,79139,True,1,0,1000000,2,bank
568,fan_out,50863,50863,True,1,0,1000000,2,bank
568,fan_out,67880,67880,True,1,0,1000000,2,bank
568,fan_out,95869,95869,True,1,0,1000000,2,bank
568,fan_out,6940,6940,True,1,0,1000000,2,bank
568,fan_out,63848,63848,True,1,0,1000000,2,bank
568,fan_out,15742,15742,True,1,0,1000000,2,bank
568,fan_out,74569,74569,True,1,0,1000000,2,bank
568,fan_out,59348,59348,True,1,0,1000000,2,bank
568,fan_out,4484,4484,True,1,0,1000000,2,bank
569,fan_out,3298,3298,True,1,0,1000000,2,bank
569,fan_out,6795,6795,True,1,0,1000000,2,bank
569,fan_out,53447,53447,True,1,0,1000000,2,bank
569,fan_out,56074,56074,True,1,0,1000000,2,bank
569,fan_out,70447,70447,True,1,0,1000000,2,bank
569,fan_out,51795,51795,True,1,0,1000000,2,bank
569,fan_out,49804,49804,True,1,0,1000000,2,bank
569,fan_out,27338,27338,True,1,0,1000000,2,bank
570,fan_out,3459,3459,True,1,0,1000000,2,bank
570,fan_out,58020,58020,True,1,0,1000000,2,bank
570,fan_out,85647,85647,True,1,0,1000000,2,bank
570,fan_out,34190,34190,True,1,0,1000000,2,bank
570,fan_out,37013,37013,True,1,0,1000000,2,bank
570,fan_out,83974,83974,True,1,0,1000000,2,bank
571,fan_out,2313,2313,True,1,0,1000000,2,bank
571,fan_out,3213,3213,True,1,0,1000000,2,bank
571,fan_out,99099,99099,True,1,0,1000000,2,bank
571,fan_out,35698,35698,True,1,0,1000000,2,bank
571,fan_out,15623,15623,True,1,0,1000000,2,bank
571,fan_out,53840,53840,True,1,0,1000000,2,bank
572,fan_out,2639,2639,True,1,0,1000000,2,bank
572,fan_out,77150,77150,True,1,0,1000000,2,bank
572,fan_out,41995,41995,True,1,0,1000000,2,bank
572,fan_out,61400,61400,True,1,0,1000000,2,bank
572,fan_out,49,49,True,1,0,1000000,2,bank
572,fan_out,88276,88276,True,1,0,1000000,2,bank
572,fan_out,99113,99113,True,1,0,1000000,2,bank
573,fan_out,1993,1993,True,1,0,1000000,2,bank
573,fan_out,93560,93560,True,1,0,1000000,2,bank
573,fan_out,71985,71985,True,1,0,1000000,2,bank
573,fan_out,43678,43678,True,1,0,1000000,2,bank
573,fan_out,71230,71230,True,1,0,1000000,2,bank
574,fan_out,50585,50585,True,1,0,1000000,2,bank
574,fan_out,39476,39476,True,1,0,1000000,2,bank
574,fan_out,19676,19676,True,1,0,1000000,2,bank
574,fan_out,39939,39939,True,1,0,1000000,2,bank
574,fan_out,4862,4862,True,1,0,1000000,2,bank
574,fan_out,28800,28800,True,1,0,1000000,2,bank
574,fan_out,66391,66391,True,1,0,1000000,2,bank
575,fan_out,53023,53023,True,1,0,1000000,2,bank
575,fan_out,48690,48690,True,1,0,1000000,2,bank
575,fan_out,34720,34720,True,1,0,1000000,2,bank
575,fan_out,81142,81142,True,1,0,1000000,2,bank
575,fan_out,55321,55321,True,1,0,1000000,2,bank
575,fan_out,13313,13313,True,1,0,1000000,2,bank
576,fan_out,2202,2202,True,1,0,1000000,2,bank
576,fan_out,27951,27951,True,1,0,1000000,2,bank
576,fan_out,85468,85468,True,1,0,1000000,2,bank
576,fan_out,88502,88502,True,1,0,1000000,2,bank
576,fan_out,13534,13534,True,1,0,1000000,2,bank
577,fan_out,52581,52581,True,1,0,1000000,2,bank
577,fan_out,13336,13336,True,1,0,1000000,2,bank
577,fan_out,69199,69199,True,1,0,1000000,2,bank
577,fan_out,79252,79252,True,1,0,1000000,2,bank
577,fan_out,26343,26343,True,1,0,1000000,2,bank
578,fan_out,2280,2280,True,1,0,1000000,2,bank
578,fan_out,37200,37200,True,1,0,1000000,2,bank
578,fan_out,10923,10923,True,1,0,1000000,2,bank
578,fan_out,89396,89396,True,1,0,1000000,2,bank
578,fan_out,40554,40554,True,1,0,1000000,2,bank
578,fan_out,85830,85830,True,1,0,1000000,2,bank
578,fan_out,14754,14754,True,1,0,1000000,2,bank
578,fan_out,5390,5390,True,1,0,1000000,2,bank
579,fan_out,51081,51081,True,1,0,1000000,2,bank
579,fan_out,42863,42863,True,1,0,1000000,2,bank
579,fan_out,82338,82338,True,1,0,1000000,2,bank
579,fan_out,76701,76701,True,1,0,1000000,2,bank
579,fan_out,30042,30042,True,1,0,1000000,2,bank
579,fan_out,37327,37327,True,1,0,1000000,2,bank
579,fan_out,88830,88830,True,1,0,1000000,2,bank
579,fan_out,73110,73110,True,1,0,1000000,2,bank
579,fan_out,5852,5852,True,1,0,1000000,2,bank
579,fan_out,6494,6494,True,1,0,1000000,2,bank
580,fan_out,54290,54290,True,1,0,1000000,2,bank
580,fan_out,77515,77515,True,1,0,1000000,2,bank
580,fan_out,53438,53438,True,1,0,1000000,2,bank
580,fan_out,65054,65054,True,1,0,1000000,2,bank
580,fan_out,2186,2186,True,1,0,1000000,2,bank
580,fan_out,11,11,True,1,0,1000000,2,bank
580,fan_out,61575,61575,True,1,0,1000000,2,bank
580,fan_out,4554,4554,True,1,0,1000000,2,bank
580,fan_out,88058,88058,True,1,0,1000000,2,bank
581,fan_out,1346,1346,True,1,0,1000000,2,bank
581,fan_out,98592,98592,True,1,0,1000000,2,bank
581,fan_out,97067,97067,True,1,0,1000000,2,bank
581,fan_out,45048,45048,True,1,0,1000000,2,bank
581,fan_out,90169,90169,True,1,0,1000000,2,bank
581,fan_out,177,177,True,1,0,1000000,2,bank
581,fan_out,81995,81995,True,1,0,1000000,2,bank
581,fan_out,17543,17543,True,1,0,1000000,2,bank
581,fan_out,77473,77473,True,1,0,1000000,2,bank
582,fan_out,2206,2206,True,1,0,1000000,2,bank
582,fan_out,87640,87640,True,1,0,1000000,2,bank
582,fan_out,91688,91688,True,1,0,1000000,2,bank
582,fan_out,19612,19612,True,1,0,1000000,2,bank
582,fan_out,49798,49798,True,1,0,1000000,2,bank
582,fan_out,6229,6229,True,1,0,1000000,2,bank
582,fan_out,73987,73987,True,1,0,1000000,2,bank
582,fan_out,71544,71544,True,1,0,1000000,2,bank
582,fan_out,56010,56010,True,1,0,1000000,2,bank
583,fan_out,2476,2476,True,1,0,1000000,2,bank
583,fan_out,90490,90490,True,1,0,1000000,2,bank
583,fan_out,15711,15711,True,1,0,1000000,2,bank
583,fan_out,45908,45908,True,1,0,1000000,2,bank
583,fan_out,68142,68142,True,1,0,1000000,2,bank
583,fan_out,24977,24977,True,1,0,1000000,2,bank
583,fan_out,54821,54821,True,1,0,1000000,2,bank
583,fan_out,61500,61500,True,1,0,1000000,2,bank
583,fan_out,14358,14358,True,1,0,1000000,2,bank
583,fan_out,1952,1952,True,1,0,1000000,2,bank
584,fan_out,2138,2138,True,1,0,1000000,2,bank
584,fan_out,96886,96886,True,1,0,1000000,2,bank
584,fan_out,93926,93926,True,1,0,1000000,2,bank
584,fan_out,71080,71080,True,1,0,1000000,2,bank
584,fan_out,43630,43630,True,1,0,1000000,2,bank
584,fan_out,90652,90652,True,1,0,1000000,2,bank
584,fan_out,85878,85878,True,1,0,1000000,2,bank
584,fan_out,33482,33482,True,1,0,1000000,2,bank
585,fan_out,52545,52545,True,1,0,1000000,2,bank
585,fan_out,98437,98437,True,1,0,1000000,2,bank
585,fan_out,80848,80848,True,1,0,1000000,2,bank
585,fan_out,20456,20456,True,1,0,1000000,2,bank
585,fan_out,36224,36224,True,1,0,1000000,2,bank
585,fan_out,35016,35016,True,1,0,1000000,2,bank
585,fan_out,39201,39201,True,1,0,1000000,2,bank
585,fan_out,15766,15766,True,1,0,1000000,2,bank
585,fan_out,87762,87762,True,1,0,1000000,2,bank
585,fan_out,34122,34122,True,1,0,1000000,2,bank
586,fan_out,1372,1372,True,1,0,1000000,2,bank
586,fan_out,86918,86918,True,1,0,1000000,2,bank
586,fan_out,29870,29870,True,1,0,1000000,2,bank
586,fan_out,24189,24189,True,1,0,1000000,2,bank
586,fan_out,34753,34753,True,1,0,1000000,2,bank
586,fan_out,52110,52110,True,1,0,1000000,2,bank
587,fan_out,50704,50704,True,1,0,1000000,2,bank
587,fan_out,37719,37719,True,1,0,1000000,2,bank
587,fan_out,68996,68996,True,1,0,1000000,2,bank
587,fan_out,38204,38204,True,1,0,1000000,2,bank
587,fan_out,32081,32081,True,1,0,1000000,2,bank
587,fan_out,68431,68431,True,1,0,1000000,2,bank
587,fan_out,8729,8729,True,1,0,1000000,2,bank
587,fan_out,41280,41280,True,1,0,1000000,2,bank
588,fan_out,707,707,True,1,0,1000000,2,bank
588,fan_out,49503,49503,True,1,0,1000000,2,bank
588,fan_out,78695,78695,True,1,0,1000000,2,bank
588,fan_out,62022,62022,True,1,0,1000000,2,bank
588,fan_out,91645,91645,True,1,0,1000000,2,bank
588,fan_out,82486,82486,True,1,0,1000000,2,bank
588,fan_out,84660,84660,True,1,0,1000000,2,bank
588,fan_out,3689,3689,True,1,0,1000000,2,bank
589,fan_out,51511,51511,True,1,0,1000000,2,bank
589,fan_out,47117,47117,True,1,0,1000000,2,bank
589,fan_out,78593,78593,True,1,0,1000000,2,bank
589,fan_out,74410,74410,True,1,0,1000000,2,bank
589,fan_out,53505,53505,True,1,0,1000000,2,bank
589,fan_out,64577,64577,True,1,0,1000000,2,bank
589,fan_out,5177,5177,True,1,0,1000000,2,bank
589,fan_out,64487,64487,True,1,0,1000000,2,bank
589,fan_out,54304,54304,True,1,0,1000000,2,bank
589,fan_out,56939,56939,True,1,0,1000000,2,bank
590,fan_out,53747,53747,True,1,0,1000000,2,bank
590,fan_out,36615,36615,True,1,0,1000000,2,bank
590,fan_out,73212,73212,True,1,0,1000000,2,bank
590,fan_out,7637,7637,True,1,0,1000000,2,bank
590,fan_out,3244,3244,True,1,0,1000000,2,bank
590,fan_out,70367,70367,True,1,0,1000000,2,bank
590,fan_out,11022,11022,True,1,0,1000000,2,bank
590,fan_out,12706,12706,True,1,0,1000000,2,bank
590,fan_out,14411,14411,True,1,0,1000000,2,bank
590,fan_out,96565,96565,True,1,0,1000000,2,bank
591,fan_out,2128,2128,True,1,0,1000000,2,bank
591,fan_out,81435,81435,True,1,0,1000000,2,bank
591,fan_out,4835,4835,True,1,0,1000000,2,bank
591,fan_out,79803,79803,True,1,0,1000000,2,bank
591,fan_out,81926,81926,True,1,0,1000000,2,bank
591,fan_out,72685,72685,True,1,0,1000000,2,bank
591,fan_out,33088,33088,True,1,0,1000000,2,bank
592,fan_out,50130,50130,True,1,0,1000000,2,bank
592,fan_out,68119,68119,True,1,0,1000000,2,bank
592,fan_out,39803,39803,True,1,0,1000000,2,bank
592,fan_out,39792,39792,True,1,0,1000000,2,bank
592,fan_out,86245,86245,True,1,0,1000000,2,bank
592,fan_out,85471,85471,True,1,0,1000000,2,bank
592,fan_out,89590,89590,True,1,0,1000000,2,bank
592,fan_out,69601,69601,True,1,0,1000000,2,bank
592,fan_out,42964,42964,True,1,0,1000000,2,bank
592,fan_out,81872,81872,True,1,0,1000000,2,bank
593,fan_out,50732,50732,True,1,0,1000000,2,bank
593,fan_out,67176,67176,True,1,0,1000000,2,bank
593,fan_out,40492,40492,True,1,0,1000000,2,bank
593,fan_out,88647,88647,True,1,0,1000000,2,bank
593,fan_out,32645,32645,True,1,0,1000000,2,bank
593,fan_out,29476,29476,True,1,0,1000000,2,bank
593,fan_out,99306,99306,True,1,0,1000000,2,bank
593,fan_out,54869,54869,True,1,0,1000000,2,bank
593,fan_out,83681,83681,True,1,0,1000000,2,bank
594,fan_out,50229,50229,True,1,0,1000000,2,bank
594,fan_out,20291,20291,True,1,0,1000000,2,bank
594,fan_out,20958,20958,True,1,0,1000000,2,bank
594,fan_out,40651,40651,True,1,0,1000000,2,bank
594,fan_out,49727,49727,True,1,0,1000000,2,bank
594,fan_out,6343,6343,True,1,0,1000000,2,bank
594,fan_out,76743,76743,True,1,0,1000000,2,bank
594,fan_out,91748,91748,True,1,0,1000000,2,bank
594,fan_out,83557,83557,True,1,0,1000000,2,bank
594,fan_out,99973,99973,True,1,0,1000000,2,bank
595,fan_out,52696,52696,True,1,0,1000000,2,bank
595,fan_out,84999,84999,True,1,0,1000000,2,bank
595,fan_out,58504,58504,True,1,0,1000000,2,bank
595,fan_out,80303,80303,True,1,0,1000000,2,bank
595,fan_out,97628,97628,True,1,0,1000000,2,bank
596,fan_out,50002,50002,True,1,0,1000000,2,bank
596,fan_out,33132,33132,True,1,0,1000000,2,bank
596,fan_out,54189,54189,True,1,0,1000000,2,bank
596,fan_out,33802,33802,True,1,0,1000000,2,bank
596,fan_out,22121,22121,True,1,0,1000000,2,bank
597,fan_out,2490,2490,True,1,0,1000000,2,bank
597,fan_out,97282,97282,True,1,0,1000000,2,bank
597,fan_out,46322,46322,True,1,0,1000000,2,bank
597,fan_out,64379,64379,True,1,0,1000000,2,bank
597,fan_out,34185,34185,True,1,0,1000000,2,bank
597,fan_out,65201,65201,True,1,0,1000000,2,bank
597,fan_out,32483,32483,True,1,0,1000000,2,bank
597,fan_out,81480,81480,True,1,0,1000000,2,bank
598,fan_out,53864,53864,True,1,0,1000000,2,bank
598,fan_out,60878,60878,True,1,0,1000000,2,bank
598,fan_out,46763,46763,True,1,0,1000000,2,bank
598,fan_out,36547,36547,True,1,0,1000000,2,bank
598,fan_out,85971,85971,True,1,0,1000000,2,bank
598,fan_out,77157,77157,True,1,0,1000000,2,bank
598,fan_out,67167,67167,True,1,0,1000000,2,bank
598,fan_out,84834,84834,True,1,0,1000000,2,bank
599,fan_out,1080,1080,True,1,0,1000000,2,bank
599,fan_out,56868,56868,True,1,0,1000000,2,bank
599,fan_out,24692,24692,True,1,0,1000000,2,bank
599,fan_out,24906,24906,True,1,0,1000000,2,bank
599,fan_out,68713,68713,True,1,0,1000000,2,bank
599,fan_out,51460,51460,True,1,0,1000000,2,bank
599,fan_out,89047,89047,True,1,0,1000000,2,bank
599,fan_out,12596,12596,True,1,0,1000000,2,bank
599,fan_out,40199,40199,True,1,0,1000000,2,bank
600,cycle,517,517,True,3,0,1000000,2,bank
600,cycle,16177,16177,True,3,0,1000000,2,bank
600,cycle,96410,96410,True,3,0,1000000,2,bank
600,cycle,15283,15283,True,3,0,1000000,2,bank
600,cycle,6711,6711,True,3,0,1000000,2,bank
600,cycle,94723,94723,True,3,0,1000000,2,bank
600,cycle,89594,89594,True,3,0,1000000,2,bank
600,cycle,20205,20205,True,3,0,1000000,2,bank
601,cycle,53098,53098,True,3,0,1000000,2,bank
601,cycle,73669,73669,True,3,0,1000000,2,bank
601,cycle,30291,30291,True,3,0,1000000,2,bank
601,cycle,29602,29602,True,3,0,1000000,2,bank
601,cycle,83312,83312,True,3,0,1000000,2,bank
601,cycle,56145,56145,True,3,0,1000000,2,bank
601,cycle,73274,73274,True,3,0,1000000,2,bank
601,cycle,97770,97770,True,3,0,1000000,2,bank
601,cycle,20075,20075,True,3,0,1000000,2,bank
601,cycle,13951,13951,True,3,0,1000000,2,bank
602,cycle,53358,53358,True,3,0,1000000,2,bank
602,cycle,61758,61758,True,3,0,1000000,2,bank
602,cycle,89884,89884,True,3,0,1000000,2,bank
602,cycle,12075,12075,True,3,0,1000000,2,bank
602,cycle,65249,65249,True,3,0,1000000,2,bank
602,cycle,76124,76124,True,3,0,1000000,2,bank
602,cycle,34126,34126,True,3,0,1000000,2,bank
602,cycle,23839,23839,True,3,0,1000000,2,bank
602,cycle,95220,95220,True,3,0,1000000,2,bank
603,cycle,3807,3807,True,3,0,1000000,2,bank
603,cycle,32913,32913,True,3,0,1000000,2,bank
603,cycle,71283,71283,True,3,0,1000000,2,bank
603,cycle,67138,67138,True,3,0,1000000,2,bank
603,cycle,73853,73853,True,3,0,1000000,2,bank
603,cycle,46249,46249,True,3,0,1000000,2,bank
603,cycle,94162,94162,True,3,0,1000000,2,bank
603,cycle,94899,94899,True,3,0,1000000,2,bank
603,cycle,14251,14251,True,3,0,1000000,2,bank
603,cycle,19217,19217,True,3,0,1000000,2,bank
604,cycle,1271,1271,True,3,0,1000000,2,bank
604,cycle,81337,81337,True,3,0,1000000,2,bank
604,cycle,70280,70280,True,3,0,1000000,2,bank
604,cycle,94112,94112,True,3,0,1000000,2,bank
604,cycle,14448,14448,True,3,0,1000000,2,bank
604,cycle,8408,8408,True,3,0,1000000,2,bank
605,cycle,53809,53809,True,3,0,1000000,2,bank
605,cycle,51019,51019,True,3,0,1000000,2,bank
605,cycle,26643,26643,True,3,0,1000000,2,bank
605,cycle,61715,61715,True,3,0,1000000,2,bank
605,cycle,13212,13212,True,3,0,1000000,2,bank
605,cycle,87390,87390,True,3,0,1000000,2,bank
606,cycle,415,415,True,3,0,1000000,2,bank
606,cycle,32056,32056,True,3,0,1000000,2,bank
606,cycle,46076,46076,True,3,0,1000000,2,bank
606,cycle,54492,54492,True,3,0,1000000,2,bank
606,cycle,42630,42630,True,3,0,1000000,2,bank
606,cycle,68244,68244,True,3,0,1000000,2,bank
607,cycle,52687,52687,True,3,0,1000000,2,bank
607,cycle,16556,16556,True,3,0,1000000,2,bank
607,cycle,39554,39554,True,3,0,1000000,2,bank
607,cycle,19395,19395,True,3,0,1000000,2,bank
607,cycle,36484,36484,True,3,0,1000000,2,bank
607,cycle,29659,29659,True,3,0,1000000,2,bank
607,cycle,85565,85565,True,3,0,1000000,2,bank
607,cycle,12361,12361,True,3,0,1000000,2,bank
607,cycle,6690,6690,True,3,0,1000000,2,bank
608,cycle,3421,3421,True,3,0,1000000,2,bank
608,cycle,44637,44637,True,3,0,1000000,2,bank
608,cycle,64994,64994,True,3,0,1000000,2,bank
608,cycle,42706,42706,True,3,0,1000000,2,bank
608,cycle,70883,70883,True,3,0,1000000,2,bank
608,cycle,615,615,True,3,0,1000000,2,bank
608,cycle,84572,84572,True,3,0,1000000,2,bank
608,cycle,6913,6913,True,3,0,1000000,2,bank
608,cycle,25628,25628,True,3,0,1000000,2,bank
608,cycle,32988,32988,True,3,0,1000000,2,bank
609,cycle,51878,51878,True,3,0,1000000,2,bank
609,cycle,10728,10728,True,3,0,1000000,2,bank
609,cycle,99475,99475,True,3,0,1000000,2,bank
609,cycle,78884,78884,True,3,0,1000000,2,bank
609,cycle,9337,9337,True,3,0,1000000,2,bank
609,cycle,17592,17592,True,3,0,1000000,2,bank
609,cycle,51379,51379,True,3,0,1000000,2,bank
610,cycle,3127,3127,True,3,0,1000000,2,bank
610,cycle,73395,73395,True,3,0,1000000,2,bank
610,cycle,47898,47898,True,3,0,1000000,2,bank
610,cycle,44326,44326,True,3,0,1000000,2,bank
610,cycle,1918,1918,True,3,0,1000000,2,bank
611,cycle,53459,53459,True,3,0,1000000,2,bank
611,cycle,70919,70919,True,3,0,1000000,2,bank
611,cycle,29894,29894,True,3,0,1000000,2,bank
611,cycle,84051,84051,True,3,0,1000000,2,bank
611,cycle,23998,23998,True,3,0,1000000,2,bank
611,cycle,88896,88896,True,3,0,1000000,2,bank
611,cycle,45996,45996,True,3,0,1000000,2,bank
611,cycle,80434,80434,True,3,0,1000000,2,bank
611,cycle,22944,22944,True,3,0,1000000,2,bank
611,cycle,47264,47264,True,3,0,1000000,2,bank
612,cycle,55202,55202,True,3,0,1000000,2,bank
612,cycle,97649,97649,True,3,0,1000000,2,bank
612,cycle,51481,51481,True,3,0,1000000,2,bank
612,cycle,95133,95133,True,3,0,1000000,2,bank
612,cycle,23764,23764,True,3,0,1000000,2,bank
612,cycle,64067,64067,True,3,0,1000000,2,bank
613,cycle,3495,3495,True,3,0,1000000,2,bank
613,cycle,37429,37429,True,3,0,1000000,2,bank
613,cycle,47966,47966,True,3,0,1000000,2,bank
613,cycle,37016,37016,True,3,0,1000000,2,bank
613,cycle,5563,5563,True,3,0,1000000,2,bank
613,cycle,63467,63467,True,3,0,1000000,2,bank
613,cycle,78855,78855,True,3,0,1000000,2,bank
613,cycle,17925,17925,True,3,0,1000000,2,bank
614,cycle,51252,51252,True,3,0,1000000,2,bank
614,cycle,78789,78789,True,3,0,1000000,2,bank
614,cycle,41517,41517,True,3,0,1000000,2,bank
614,cycle,12722,12722,True,3,0,1000000,2,bank
614,cycle,21042,21042,True,3,0,1000000,2,bank
615,cycle,53138,53138,True,3,0,1000000,2,bank
615,cycle,37586,37586,True,3,0,1000000,2,bank
615,cycle,15788,15788,True,3,0,1000000,2,bank
615,cycle,64643,64643,True,3,0,1000000,2,bank
615,cycle,34764,34764,True,3,0,1000000,2,bank
615,cycle,65496,65496,True,3,0,1000000,2,bank
615,cycle,95636,95636,True,3,0,1000000,2,bank
615,cycle,75756,75756,True,3,0,1000000,2,bank
616,cycle,2832,2832,True,3,0,1000000,2,bank
616,cycle,39626,39626,True,3,0,1000000,2,bank
616,cycle,35495,35495,True,3,0,1000000,2,bank
616,cycle,60410,60410,True,3,0,1000000,2,bank
616,cycle,55293,55293,True,3,0,1000000,2,bank
616,cycle,19037,19037,True,3,0,1000000,2,bank
616,cycle,93042,93042,True,3,0,1000000,2,bank
617,cycle,53046,53046,True,3,0,1000000,2,bank
617,cycle,32625,32625,True,3,0,1000000,2,bank
617,cycle,69970,69970,True,3,0,1000000,2,bank
617,cycle,46175,46175,True,3,0,1000000,2,bank
617,cycle,61342,61342,True,3,0,1000000,2,bank
617,cycle,71087,71087,True,3,0,1000000,2,bank
618,cycle,2736,2736,True,3,0,1000000,2,bank
618,cycle,53191,53191,True,3,0,1000000,2,bank
618,cycle,8102,8102,True,3,0,1000000,2,bank
